spec,group,pair_type,stock_a,stock_b,entry_threshold,avg_beta,std_beta,avg_beta_uncertainty,beta_uncertainty_block_share,avg_confidence,avg_abs_position,avg_spread_turnover,avg_leg_turnover,total_cost_drag,net_total_return,net_annual_return,net_annual_volatility,net_sharpe,net_sharpe_se,net_max_drawdown,net_daily_hit_rate,gross_total_return,gross_sharpe,gross_sharpe_se,num_trades,trade_win_rate,avg_net_trade_return,median_net_trade_return,avg_holding_days,best_trade,worst_trade,selection_pvalue,selection_pvalue_bh_adj,selection_passes_fdr,selection_beta,selection_r_squared,selection_half_life,selection_training_stability_score,selection_beta_stability,selection_half_life_ratio,selection_fdr_q_threshold_used,selection_selection_mode,fold,fdr_q,transaction_cost_bps,hmm_regime_at_test_start
kalman_full,Industrials,stock_stock,RTX,ETN,3.5,0.6997603258570799,0.014695329886464688,0.0195015818492165,0.0,0.57610190602465,0.01775581425182298,0.0177866851492705,0.017807423689820214,0.002261542808607167,-0.023222895579162905,-0.04604030671722314,0.03400677962428827,-1.3538567081588726,0.12284245057108782,-0.030779940176166032,0.015748031496062992,-0.02099379325257067,-1.2601376599782634,0.11885190483892351,2,0.0,-0.01110024431565021,-0.01110024431565021,2.0,-0.004400542389419448,-0.01779994624188097,1.4230993659124376e-05,0.015582938056741191,True,0.8907096745174801,0.9440060944237351,12.56603918681127,4,0.2576393743288109,1.1930096704939606,0.1,fdr_pass,fold_01_202007_202012,0.1,10,high_vol_at_test_start
kalman_full,Industrials,stock_stock,RTX,ETN,3.5,0.6997603258570799,0.014695329886464688,0.0195015818492165,0.0,0.57610190602465,0.01775581425182298,0.0177866851492705,0.017807423689820214,0.005653857021517918,-0.026559395736044045,-0.05277151287197517,0.035628296391246365,-1.4811685715329566,0.12849615235663886,-0.03326314156898613,0.015748031496062992,-0.02099379325257067,-1.2601376599782634,0.11885190483892351,2,0.0,-0.011955807614031144,-0.011955807614031144,2.0,-0.005262481255545626,-0.018649133972516663,1.4230993659124376e-05,0.015582938056741191,True,0.8907096745174801,0.9440060944237351,12.56603918681127,4,0.2576393743288109,1.1930096704939606,0.1,fdr_pass,fold_01_202007_202012,0.1,25,high_vol_at_test_start
kalman_full,Semiconductors,stock_stock,MCHP,MRVL,2.0,0.6770362035914621,0.017767239276617865,0.014179858017434314,0.4921875,0.49658347946918635,0.02378761807785428,0.0238119714022527,0.023821188809298535,0.0,-0.023252455092609092,-0.04639978983081294,0.02365952795538175,-1.9611460515322137,0.15171063727492462,-0.027367070419086925,0.015748031496062992,-0.023252455092609092,-1.9611460515322137,0.15171063727492462,3,0.0,-0.0078059613940062444,-0.00574526523906671,2.0,-0.005119329136455519,-0.012553289806496504,0.0005863735624242406,0.2313670452576344,False,0.48385429694205695,0.7526537973786199,23.801312008399183,3,0.4553548645609748,1.282917943386473,0.1,top_raw_p_fallback,fold_05_202107_202112,0.1,0,low_vol_at_test_start
kalman_full,Semiconductors,stock_stock,MCHP,MRVL,2.0,0.6770362035914621,0.017767239276617865,0.014179858017434314,0.4921875,0.49658347946918635,0.02378761807785428,0.0238119714022527,0.023821188809298535,0.0015126454893904567,-0.024734818494392852,-0.049401259620784566,0.024145500838437136,-2.0459819803009793,0.1560592743198729,-0.028589990437718704,0.015748031496062992,-0.023252455092609092,-1.9611460515322137,0.15171063727492462,3,0.0,-0.00805851927911013,-0.005994365539199742,2.0,-0.005380020059849611,-0.012801172238281033,0.0005863735624242406,0.2313670452576344,False,0.48385429694205695,0.7526537973786199,23.801312008399183,3,0.4553548645609748,1.282917943386473,0.1,top_raw_p_fallback,fold_05_202107_202112,0.1,5,low_vol_at_test_start
kalman_full,Semiconductors,stock_stock,MCHP,MRVL,2.0,0.6770362035914621,0.017767239276617865,0.014179858017434314,0.4921875,0.49658347946918635,0.02378761807785428,0.0238119714022527,0.023821188809298535,0.0030252909787809134,-0.026215305513806464,-0.05240272941075618,0.02465128250034925,-2.1257607757330175,0.16020236803184892,-0.029811679661952417,0.015748031496062992,-0.023252455092609092,-1.9611460515322137,0.15171063727492462,3,0.0,-0.008311076714653328,-0.006243465330809328,2.0,-0.0056407101430850926,-0.013049054670065563,0.0005863735624242406,0.2313670452576344,False,0.48385429694205695,0.7526537973786199,23.801312008399183,3,0.4553548645609748,1.282917943386473,0.1,top_raw_p_fallback,fold_05_202107_202112,0.1,10,low_vol_at_test_start
kalman_full,Semiconductors,stock_stock,MCHP,MRVL,2.0,0.6770362035914621,0.017767239276617865,0.014179858017434314,0.4921875,0.49658347946918635,0.02378761807785428,0.0238119714022527,0.023821188809298535,0.007563227446952285,-0.030645527297927133,-0.06140713878067103,0.026275819805758268,-2.3370208516658284,0.17139614817933368,-0.03346937186540633,0.015748031496062992,-0.023252455092609092,-1.9611460515322137,0.15171063727492462,3,0.0,-0.00906874632392074,-0.006990761654501743,2.0,-0.0064227753518413255,-0.013792701965419152,0.0005863735624242406,0.2313670452576344,False,0.48385429694205695,0.7526537973786199,23.801312008399183,3,0.4553548645609748,1.282917943386473,0.1,top_raw_p_fallback,fold_05_202107_202112,0.1,25,low_vol_at_test_start
kalman_full,ConsumerDiscretionary,stock_etf,LOW,XLY,2.0,0.919338352693992,0.015504679872761355,0.03236810524878381,0.03937007874015752,0.5052333516856705,0.05184063343041204,0.047888233858269603,0.047890357213747674,0.0,0.0037522237489078236,0.007641955282106039,0.017485099350875118,0.43705529655589653,0.0932443736812287,-0.007988580412906954,0.03968253968253968,0.0037522237489078236,0.43705529655589653,0.0932443736812287,6,0.6666666666666666,0.0006334870656980277,0.001793318938075883,2.1666666666666665,0.005161532938858793,-0.007988580412906954,0.0010554949872098119,0.2311534021989488,False,1.4453962774679001,0.9719861177889404,18.4495359969436,3,0.34524786003330094,1.5745588368317083,0.1,top_raw_p_fallback,fold_09_202207_202212,0.1,0,high_vol_at_test_start
kalman_full,ConsumerDiscretionary,stock_etf,LOW,XLY,2.0,0.919338352693992,0.015504679872761355,0.03236810524878381,0.03937007874015752,0.5052333516856705,0.05184063343041204,0.047888233858269603,0.047890357213747674,0.0030170925044661033,0.0007288892864822927,0.0016077702731738322,0.01743023430416978,0.09224031330371793,0.08927637388537076,-0.008729675777906287,0.03968253968253968,0.0037522237489078236,0.43705529655589653,0.0932443736812287,6,0.6666666666666666,0.00038169514084696043,0.0015415341155469164,2.1666666666666665,0.004908216468721305,-0.008236481747776692,0.0010554949872098119,0.2311534021989488,False,1.4453962774679001,0.9719861177889404,18.4495359969436,3,0.34524786003330094,1.5745588368317083,0.1,top_raw_p_fallback,fold_09_202207_202212,0.1,5,high_vol_at_test_start
kalman_full,ConsumerDiscretionary,stock_etf,LOW,XLY,2.0,0.919338352693992,0.015504679872761355,0.03236810524878381,0.03937007874015752,0.5052333516856705,0.05184063343041204,0.047888233858269603,0.047890357213747674,0.006034185008932207,-0.0022860925092010875,-0.004426414735758374,0.01745429302413357,-0.2536003451780082,0.09050811449797083,-0.01013237667448208,0.03968253968253968,0.0037522237489078236,0.43705529655589653,0.0932443736812287,6,0.6666666666666666,0.00012990373866713276,0.0012897500124460226,2.1666666666666665,0.004654899998583595,-0.00848438290328668,0.0010554949872098119,0.2311534021989488,False,1.4453962774679001,0.9719861177889404,18.4495359969436,3,0.34524786003330094,1.5745588368317083,0.1,top_raw_p_fallback,fold_09_202207_202212,0.1,10,high_vol_at_test_start
kalman_full,ConsumerDiscretionary,stock_etf,LOW,XLY,2.0,0.919338352693992,0.015504679872761355,0.03236810524878381,0.03937007874015752,0.5052333516856705,0.05184063343041204,0.047888233858269603,0.047890357213747674,0.015085462522330517,-0.01128113159446742,-0.022528969762554994,0.01799165437388001,-1.252190004008869,0.11899012574312212,-0.016017392451334156,0.03968253968253968,0.0037522237489078236,0.43705529655589653,0.0932443736812287,6,0.6666666666666666,-0.0006254673318543865,0.0005344020196973442,2.1666666666666665,0.003894950588170909,-0.009228085293658483,0.0010554949872098119,0.2311534021989488,False,1.4453962774679001,0.9719861177889404,18.4495359969436,3,0.34524786003330094,1.5745588368317083,0.1,top_raw_p_fallback,fold_09_202207_202212,0.1,25,high_vol_at_test_start
kalman_full,ConsumerStaples,stock_etf,COST,XLP,2.0,1.029117645922125,0.016781826549022407,0.04920745863767947,0.5564516129032258,0.48891848621212186,0.016047904541007466,0.016059304353856954,0.01606521256610545,0.0,0.0026639251442142076,0.005524028013257429,0.01217523456988857,0.45371019191033013,0.09469362102474316,-0.005209334956569722,0.016260162601626018,0.0026639251442142076,0.45371019191033013,0.09469362102474316,2,1.0,0.0013310838439524186,0.0013310838439524186,2.0,0.0014507830089414142,0.001211384678963423,0.003958648329336319,0.25498352474254526,False,2.070035753274502,0.92729856590357,25.761339386376502,2,0.6700356322771432,1.4974445296109589,0.1,top_raw_p_fallback,fold_14_202310_202403,0.1,0,low_vol_at_test_start
kalman_full,ConsumerStaples,stock_etf,COST,XLP,2.0,1.029117645922125,0.016781826549022407,0.04920745863767947,0.5564516129032258,0.48891848621212186,0.016047904541007466,0.016059304353856954,0.01606521256610545,0.0009880105728154853,0.0016722901014816216,0.0034998112299281427,0.012425408662969142,0.28166568399142194,0.09193793323339984,-0.00570111700318332,0.016260162601626018,0.0026639251442142076,0.45371019191033013,0.09469362102474316,2,1.0,0.0010827688194627871,0.0010827688194627871,2.0,0.0012038555767910353,0.000961682062134539,0.003958648329336319,0.25498352474254526,False,2.070035753274502,0.92729856590357,25.761339386376502,2,0.6700356322771432,1.4974445296109589,0.1,top_raw_p_fallback,fold_14_202310_202403,0.1,5,low_vol_at_test_start
kalman_full,ConsumerStaples,stock_etf,COST,XLP,2.0,1.029117645922125,0.016781826549022407,0.04920745863767947,0.5564516129032258,0.48891848621212186,0.016047904541007466,0.016059304353856954,0.01606521256610545,0.0019760211456309705,0.0006813913039953601,0.0014755944465988551,0.012708991017643506,0.11610634113678515,0.09047033117534337,-0.006192777466541233,0.016260162601626018,0.0026639251442142076,0.45371019191033013,0.09469362102474316,2,1.0,0.0008344540577980286,0.0008344540577980286,2.0,0.0009569283544939022,0.000711979761102155,0.003958648329336319,0.25498352474254526,False,2.070035753274502,0.92729856590357,25.761339386376502,2,0.6700356322771432,1.4974445296109589,0.1,top_raw_p_fallback,fold_14_202310_202403,0.1,10,low_vol_at_test_start
kalman_full,ConsumerStaples,stock_etf,COST,XLP,2.0,1.029117645922125,0.016781826549022407,0.04920745863767947,0.5564516129032258,0.48891848621212186,0.016047904541007466,0.016059304353856954,0.01606521256610545,0.004940052864077425,-0.002286891268076574,-0.004597055903389003,0.013738298338202648,-0.33461610675652476,0.09265654603959383,-0.007667029357081634,0.016260162601626018,0.0026639251442142076,0.45371019191033013,0.09469362102474316,2,0.5,8.951134975310193e-05,8.951134975310193e-05,2.0,0.0002161479467222005,-3.712524721599664e-05,0.003958648329336319,0.25498352474254526,False,2.070035753274502,0.92729856590357,25.761339386376502,2,0.6700356322771432,1.4974445296109589,0.1,top_raw_p_fallback,fold_14_202310_202403,0.1,25,low_vol_at_test_start
kalman_full,Banks,stock_stock,BAC,PNC,2.0,0.9075662605558655,0.008531883692062857,0.023506546348811733,0.0,0.5079808860254029,0.07220514464177259,0.04824566350823581,0.048252410711608816,0.0,-0.01051992648955602,-0.02092308424652455,0.011068579464387877,-1.8903134149998762,0.14812854609767095,-0.014684827382833499,0.03937007874015748,-0.01051992648955602,-1.8903134149998762,0.14812854609767095,6,0.16666666666666666,-0.0017581556681945203,-0.0007400328521293686,3.0,0.001216905948603575,-0.005242368142913567,0.0007756470278843762,0.26097616258717304,False,0.9188648463377337,0.96469918814817,16.727791603434206,3,0.21208373996572116,1.138348476842798,0.1,top_raw_p_fallback,fold_17_202407_202412,0.1,0,low_vol_at_test_start
kalman_full,Semiconductors,stock_stock,LRCX,NXPI,2.0,0.8721255133126063,0.00896987860467065,0.019705566695772406,0.7421875,0.49210189417085726,0.015792608938224203,0.015796109990664525,0.01580105612402178,0.0,0.00327771636780394,0.006609564640996931,0.015316657862063017,0.4315278633576974,0.0927747313389588,-0.008327118729925309,0.015748031496062992,0.00327771636780394,0.4315278633576974,0.0927747313389588,2,0.5,0.0016505294846646534,0.0016505294846646534,2.0,0.006756099884242639,-0.003455040914913332,0.0021437081890221697,0.26097616258717304,False,1.1787202926649092,0.9253211018106404,19.491194288478432,3,0.28921795711055354,1.168483209202781,0.1,top_raw_p_fallback,fold_17_202407_202412,0.1,0,low_vol_at_test_start
kalman_full,Banks,stock_stock,BAC,PNC,2.0,0.9075662605558655,0.008531883692062857,0.023506546348811733,0.0,0.5079808860254029,0.07220514464177259,0.04824566350823581,0.048252410711608816,0.0030640280801871593,-0.013548935716554023,-0.027002887996187254,0.01135138286896146,-2.378819242369344,0.1736452736315998,-0.016449087854315758,0.03937007874015748,-0.01051992648955602,-1.8903134149998762,0.14812854609767095,6,0.16666666666666666,-0.0020137032582593917,-0.0009971955586887682,3.0,0.0009632911044561432,-0.00549868649037788,0.0007756470278843762,0.26097616258717304,False,0.9188648463377337,0.96469918814817,16.727791603434206,3,0.21208373996572116,1.138348476842798,0.1,top_raw_p_fallback,fold_17_202407_202412,0.1,5,low_vol_at_test_start
kalman_full,Semiconductors,stock_stock,LRCX,NXPI,2.0,0.8721255133126063,0.00896987860467065,0.019705566695772406,0.7421875,0.49210189417085726,0.015792608938224203,0.015796109990664525,0.01580105612402178,0.001003367063875383,0.002271427979954499,0.004618631569370186,0.015334497800128905,0.3011922287622201,0.09072578652845999,-0.008578597742736283,0.015748031496062992,0.00327771636780394,0.4315278633576974,0.0927747313389588,2,0.5,0.0013984658670959105,0.0013984658670959105,2.0,0.00650615383739761,-0.0037092221032057893,0.0021437081890221697,0.26097616258717304,False,1.1787202926649092,0.9253211018106404,19.491194288478432,3,0.28921795711055354,1.168483209202781,0.1,top_raw_p_fallback,fold_17_202407_202412,0.1,5,low_vol_at_test_start
kalman_full,Banks,stock_stock,BAC,PNC,2.0,0.9075662605558655,0.008531883692062857,0.023506546348811733,0.0,0.5079808860254029,0.07220514464177259,0.04824566350823581,0.048252410711608816,0.006128056160374319,-0.01656944061811605,-0.03308269174584996,0.011748116284356807,-2.815999684128186,0.1977218102687335,-0.018210638038937743,0.03937007874015748,-0.01051992648955602,-1.8903134149998762,0.14812854609767095,6,0.16666666666666666,-0.0022692504346589573,-0.0012543579644938019,3.0,0.0007096762603084894,-0.005755004564633626,0.0007756470278843762,0.26097616258717304,False,0.9188648463377337,0.96469918814817,16.727791603434206,3,0.21208373996572116,1.138348476842798,0.1,top_raw_p_fallback,fold_17_202407_202412,0.1,10,low_vol_at_test_start
kalman_full,Semiconductors,stock_stock,LRCX,NXPI,2.0,0.8721255133126063,0.00896987860467065,0.019705566695772406,0.7421875,0.49210189417085726,0.015792608938224203,0.015796109990664525,0.01580105612402178,0.002006734127750766,0.0012658978360868822,0.0026276984977434397,0.015383898661928004,0.17080835979805659,0.08938053426017029,-0.008830076408162468,0.015748031496062992,0.00327771636780394,0.4315278633576974,0.0927747313389588,2,0.5,0.0011464027960985668,0.0011464027960985668,2.0,0.0062562077905528035,-0.00396340219835567,0.0021437081890221697,0.26097616258717304,False,1.1787202926649092,0.9253211018106404,19.491194288478432,3,0.28921795711055354,1.168483209202781,0.1,top_raw_p_fallback,fold_17_202407_202412,0.1,10,low_vol_at_test_start
kalman_full,Banks,stock_stock,BAC,PNC,2.0,0.9075662605558655,0.008531883692062857,0.023506546348811733,0.0,0.5079808860254029,0.07220514464177259,0.04824566350823581,0.048252410711608816,0.015320140400935798,-0.025580146319665098,-0.0513221029948381,0.013507578424656379,-3.799504350917266,0.25438077751870447,-0.025580146319665098,0.031496062992125984,-0.01051992648955602,-1.8903134149998762,0.14812854609767095,6,0.0,-0.0030358894818723337,-0.0020258433773840956,3.0,-5.116827213402786e-05,-0.006523957148151571,0.0007756470278843762,0.26097616258717304,False,0.9188648463377337,0.96469918814817,16.727791603434206,3,0.21208373996572116,1.138348476842798,0.1,top_raw_p_fallback,fold_17_202407_202412,0.1,25,low_vol_at_test_start
kalman_full,Semiconductors,stock_stock,LRCX,NXPI,2.0,0.8721255133126063,0.00896987860467065,0.019705566695772406,0.7421875,0.49210189417085726,0.015792608938224203,0.015796109990664525,0.01580105612402178,0.005016835319376916,-0.001746146954556882,-0.0033451007171367932,0.015717540744446142,-0.21282596123180392,0.08973484320889719,-0.009584510320132189,0.015748031496062992,0.00327771636780394,0.4315278633576974,0.0927747313389588,2,0.5,0.0003902168625271041,0.0003902168625271041,2.0,0.005506369650017939,-0.004725935924963731,0.0021437081890221697,0.26097616258717304,False,1.1787202926649092,0.9253211018106404,19.491194288478432,3,0.28921795711055354,1.168483209202781,0.1,top_raw_p_fallback,fold_17_202407_202412,0.1,25,low_vol_at_test_start
kalman_full,MegaCapTech,stock_stock,AAPL,ORCL,2.5,0.5303166420673444,0.02309938211800482,0.02132244618548415,0.016393442622950838,0.5127228624408416,0.042113268235491115,0.04203523851107593,0.04203594556935678,0.0,-0.02505869883857237,-0.052205556303603844,0.03594043186657755,-1.452557846199725,0.13031944693802608,-0.032077347919074684,0.03305785123966942,-0.02505869883857237,-1.452557846199725,0.13031944693802608,5,0.6,-0.005003408067200321,0.0007061052217351982,2.0,0.006540526426332516,-0.023046775778346906,0.011627154198783431,0.7487543274276578,False,0.5998062050021,0.7558956155957502,28.667302732502474,2,1.1054826600491012,1.0680425216864857,0.1,top_raw_p_fallback,fold_19_202501_202506,0.1,0,low_vol_at_test_start
kalman_full,MegaCapTech,stock_stock,AAPL,ORCL,2.5,0.5303166420673444,0.02309938211800482,0.02132244618548415,0.016393442622950838,0.5127228624408416,0.042113268235491115,0.04203523851107593,0.04203594556935678,0.0025431747069460855,-0.0275407658954534,-0.0575020854453428,0.036248234142750614,-1.5863417020230985,0.1366131050726582,-0.033812042720274715,0.03305785123966942,-0.02505869883857237,-1.452557846199725,0.13031944693802608,5,0.6,-0.005258196704814466,0.0004538871591384108,2.0,0.006288114862682326,-0.023294902048186517,0.011627154198783431,0.7487543274276578,False,0.5998062050021,0.7558956155957502,28.667302732502474,2,1.1054826600491012,1.0680425216864857,0.1,top_raw_p_fallback,fold_19_202501_202506,0.1,5,low_vol_at_test_start
kalman_full,MegaCapTech,stock_stock,AAPL,ORCL,2.5,0.5303166420673444,0.02309938211800482,0.02132244618548415,0.016393442622950838,0.5127228624408416,0.042113268235491115,0.04203523851107593,0.04203594556935678,0.005086349413892171,-0.03001714017519863,-0.06279861458708175,0.036587265792605815,-1.7164063295424818,0.14296232365157407,-0.03554406783111219,0.03305785123966942,-0.02505869883857237,-1.452557846199725,0.13031944693802608,5,0.6,-0.005512984429606393,0.00020166909654162346,2.0,0.006035703299031914,-0.02354302708723688,0.011627154198783431,0.7487543274276578,False,0.5998062050021,0.7558956155957502,28.667302732502474,2,1.1054826600491012,1.0680425216864857,0.1,top_raw_p_fallback,fold_19_202501_202506,0.1,10,low_vol_at_test_start
kalman_full,MegaCapTech,stock_stock,AAPL,ORCL,2.5,0.5303166420673444,0.02309938211800482,0.02132244618548415,0.016393442622950838,0.5127228624408416,0.042113268235491115,0.04203523851107593,0.04203594556935678,0.012715873534730427,-0.0374122224568646,-0.07868820201229862,0.037782944052962966,-2.0826381846262674,0.16182561024909922,-0.04125654312920024,0.024793388429752067,-0.02505869883857237,-1.452557846199725,0.13031944693802608,5,0.4,-0.006277342127057173,-0.0005549850912486276,2.0,0.0052784686080806775,-0.02428739481965081,0.011627154198783431,0.7487543274276578,False,0.5998062050021,0.7558956155957502,28.667302732502474,2,1.1054826600491012,1.0680425216864857,0.1,top_raw_p_fallback,fold_19_202501_202506,0.1,25,low_vol_at_test_start
