spec,entry_threshold,transaction_cost,num_pairs,portfolio_weighting,max_pair_weight,min_pair_weight,gross_total_return,gross_sharpe,gross_sharpe_se,net_total_return,net_annual_return,net_annual_volatility,net_sharpe,net_sharpe_se,net_max_drawdown,net_daily_hit_rate,num_trades,trade_win_rate,avg_trade_return,avg_holding_days,fold,fdr_q,hmm_regime_at_test_start,test_start,test_end,chosen_threshold,transaction_cost_bps,num_training_pairs,num_final_pairs,num_final_stock_stock,num_final_stock_etf,num_final_fdr_pass,cost_model,cost_accounting
kalman_full,3.0,0.001,5,inverse_volatility,0.5443347501378617,0.0,0.0,,,0.0031052265295048453,0.006359480250088325,0.003845482992537768,1.6537533158849007,0.1387355797794827,-0.0012336549740483704,0.04878048780487805,6,0.8333333333333334,0.003587126421454423,1.1666666666666667,fold_03_202101_202106,0.2,low_vol_at_test_start,2021-01-01,2021-06-30,3.0,10,10,5,4,1,0,flat_bps,leg_level
kalman_full,3.0,0.0025,5,inverse_volatility,0.5969825286584083,0.0,0.0,,,0.0009117012401349545,0.001873302515050563,0.00355631791322127,0.5267533895342186,0.09621852528104607,-0.0018904181686700827,0.04878048780487805,6,0.8333333333333334,0.0028225928208087856,1.1666666666666667,fold_03_202101_202106,0.2,low_vol_at_test_start,2021-01-01,2021-06-30,3.0,25,10,5,4,1,0,flat_bps,leg_level
kalman_full,3.0,0.0,4,inverse_volatility,0.7693349405722301,0.0,0.0,,,0.01854882038883532,0.03687393338910108,0.015159611196768074,2.432379888275918,0.17724156147653278,0.0,0.031746031746031744,4,1.0,0.012346422074035468,1.0,fold_04_202104_202109,0.2,low_vol_at_test_start,2021-04-01,2021-09-30,3.0,0,10,4,4,0,0,flat_bps,leg_level
kalman_full,3.0,0.0005,4,inverse_volatility,0.7735655190468057,0.0,0.0,,,0.017429331158686834,0.03466839258807934,0.014765211512462377,2.3479780536037667,0.1726658501107385,-0.0001935523075892176,0.031746031746031744,4,1.0,0.012093719319674623,1.0,fold_04_202104_202109,0.2,low_vol_at_test_start,2021-04-01,2021-09-30,3.0,5,10,4,4,0,0,flat_bps,leg_level
kalman_full,3.0,0.001,4,inverse_volatility,0.7776541042912387,0.0,0.0,,,0.016314411157663855,0.032469824892465846,0.01438697988248581,2.256889573606302,0.16777666735556476,-0.00038915060892930065,0.031746031746031744,4,1.0,0.011841016565313778,1.0,fold_04_202104_202109,0.2,low_vol_at_test_start,2021-04-01,2021-09-30,3.0,10,10,4,4,0,0,flat_bps,leg_level
kalman_full,3.0,0.0025,4,inverse_volatility,0.7886395101956729,0.0,0.0,,,0.01300680191210457,0.025935565918958202,0.013373344546353524,1.939347769666937,0.15119982798596238,-0.0009866197063861382,0.031746031746031744,4,1.0,0.011082908302231131,1.0,fold_04_202104_202109,0.2,low_vol_at_test_start,2021-04-01,2021-09-30,3.0,25,10,4,4,0,0,flat_bps,leg_level
kalman_full,2.0,0.0,4,inverse_volatility,0.5342292069660606,0.0,0.0,,,-0.0051433062188509515,-0.010207571866225158,0.0069798767527533695,-1.462428668557586,0.1276482866362789,-0.008687724402317576,0.023622047244094488,5,0.2,-0.006326831144970324,1.8,fold_05_202107_202112,0.2,low_vol_at_test_start,2021-07-01,2021-12-31,2.0,0,10,4,4,0,0,flat_bps,leg_level
kalman_full,2.0,0.0005,4,inverse_volatility,0.5501564455760314,0.0,0.0,,,-0.005445045014168981,-0.010810298156679924,0.006857680801103143,-1.5763781473965592,0.1328809790039969,-0.008867399572283885,0.023622047244094488,5,0.2,-0.006578189615109054,1.8,fold_05_202107_202112,0.2,low_vol_at_test_start,2021-07-01,2021-12-31,2.0,5,10,4,4,0,0,flat_bps,leg_level
kalman_full,2.0,0.001,4,inverse_volatility,0.5660030358007276,0.0,0.0,,,-0.005736837846927911,-0.011393352427107937,0.006733976222712381,-1.691920501394168,0.13836211452695302,-0.009032503066266129,0.023622047244094488,5,0.2,-0.006829547735496977,1.8,fold_05_202107_202112,0.2,low_vol_at_test_start,2021-07-01,2021-12-31,2.0,10,10,4,4,0,0,flat_bps,leg_level
kalman_full,2.0,0.0025,4,inverse_volatility,0.6109128834131602,0.0,0.0,,,-0.006606624129551153,-0.013132163158070921,0.00637994830146878,-2.058349462651235,0.15669824693375708,-0.009487575735026232,0.023622047244094488,5,0.2,-0.007583619998157332,1.8,fold_05_202107_202112,0.2,low_vol_at_test_start,2021-07-01,2021-12-31,2.0,25,10,4,4,0,0,flat_bps,leg_level
kalman_full,3.5,0.0,4,inverse_volatility,0.9552409523147125,0.0,0.0,,,-1.7194304091638912e-07,7.650130529057719e-19,0.000835981616637022,9.151075067694172e-16,0.08944271909999159,-0.0004146601511890724,0.008,2,0.5,-0.004415092981987001,1.0,fold_06_202110_202203,0.2,low_vol_at_test_start,2021-10-01,2022-03-31,3.5,0,10,4,4,0,1,flat_bps,leg_level
kalman_full,3.5,0.0005,4,inverse_volatility,0.9683496627559732,0.0,0.0,,,-0.00036634409311853133,-0.0007385028190912457,0.0006042219370797117,-1.222237680843784,0.11821784888035126,-0.00036634409311853133,0.008,2,0.5,-0.004663054917128373,1.0,fold_06_202110_202203,0.2,low_vol_at_test_start,2021-10-01,2022-03-31,3.5,5,10,4,4,0,1,flat_bps,leg_level
kalman_full,3.5,0.001,4,inverse_volatility,0.9516597959219812,0.0,0.0,,,-0.001021516598936123,-0.0020599794544989675,0.0009440069302861156,-2.1821656053675538,0.16446089783591894,-0.001021516598936123,0.0,2,0.0,-0.0049110168522698006,1.0,fold_06_202110_202203,0.2,low_vol_at_test_start,2021-10-01,2022-03-31,3.5,10,10,4,4,0,1,flat_bps,leg_level
kalman_full,3.5,0.0025,4,inverse_volatility,0.8783825278595014,0.0,0.0,,,-0.0032115376435005727,-0.006481526504360473,0.002566194389957089,-2.5257348117220593,0.18307742994858398,-0.0032115376435005727,0.0,2,0.0,-0.0056549026576939165,1.0,fold_06_202110_202203,0.2,low_vol_at_test_start,2021-10-01,2022-03-31,3.5,25,10,4,4,0,1,flat_bps,leg_level
kalman_full,3.5,0.0,1,inverse_volatility,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0,,,,fold_07_202201_202206,0.2,low_vol_at_test_start,2022-01-01,2022-06-30,3.5,0,10,1,1,0,0,flat_bps,leg_level
kalman_full,3.5,0.0005,1,inverse_volatility,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0,,,,fold_07_202201_202206,0.2,low_vol_at_test_start,2022-01-01,2022-06-30,3.5,5,10,1,1,0,0,flat_bps,leg_level
